"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Leg Press Horizontal (Machine)",,"Single raise",1,"normal",90,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Leg Press Horizontal (Machine)",,"Single raise",2,"normal",135,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Leg Curl (Machine)",,"",0,"normal",90,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Leg Curl (Machine)",,"",1,"normal",90,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Leg Curl (Machine)",,"",2,"normal",100,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Leg Extension (Machine)",,"",0,"normal",170,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Leg Extension (Machine)",,"",1,"normal",150,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Leg Extension (Machine)",,"",2,"normal",140,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Calf Raise",,"",0,"normal",44,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Calf Raise",,"",1,"normal",66,10,,,
"Legs 1","10 Jan 2023, 22:26","10 Jan 2023, 22:58","","Seated Calf Raise",,"",2,"normal",66,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Bench Press (Barbell)",,"",0,"normal",135,4,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Bench Press (Barbell)",,"",1,"normal",155,4,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Bench Press (Barbell)",,"",2,"normal",185,4,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Bench Press (Barbell)",,"",3,"normal",225,1,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Incline Bench Press (Dumbbell)",,"",0,"normal",110,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Incline Bench Press (Dumbbell)",,"",1,"normal",121,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Incline Bench Press (Dumbbell)",,"",2,"normal",121,8,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Seated Shoulder Press (Machine)",,"",0,"normal",80,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Seated Shoulder Press (Machine)",,"",1,"normal",110,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Seated Shoulder Press (Machine)",,"",2,"normal",120,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Triceps Pushdown",,"",0,"normal",110,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Triceps Pushdown",,"",1,"normal",133,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Triceps Pushdown",,"",2,"normal",144,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Chest Fly (Machine)",,"",0,"normal",110,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Chest Fly (Machine)",,"",1,"normal",133,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Chest Fly (Machine)",,"",2,"normal",144,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",88,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",44,10,,,
"Push 1","9 Jan 2023, 21:13","9 Jan 2023, 21:57","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",66,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Pull Up",,"",2,"normal",,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Row (Machine)",,"Both hands ",0,"normal",188,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Row (Machine)",,"Both hands ",1,"normal",166,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Row (Machine)",,"Both hands ",2,"normal",166,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Barbell)",,"Straight bar",0,"normal",55,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Barbell)",,"Straight bar",1,"normal",65,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Barbell)",,"Straight bar",2,"normal",70,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Barbell)",,"Straight bar",3,"normal",70,4,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Cable)",,"One arm",0,"normal",33,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Cable)",,"One arm",1,"normal",44,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Bicep Curl (Cable)",,"One arm",2,"normal",33,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Cable Row - V Grip (Cable)",,"One arm",0,"normal",66,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Cable Row - V Grip (Cable)",,"One arm",1,"normal",88,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Seated Cable Row - V Grip (Cable)",,"One arm",2,"normal",100,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Lateral Raise (Cable)",,"",0,"normal",20,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Lateral Raise (Cable)",,"",1,"normal",20,10,,,
"Pull 1","8 Jan 2023, 21:00","8 Jan 2023, 21:36","","Lateral Raise (Cable)",,"",2,"normal",30,7,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Overhead Press (Barbell)",,"",0,"normal",65,4,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Overhead Press (Barbell)",,"",1,"normal",95,4,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Overhead Press (Barbell)",,"",2,"normal",115,4,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Overhead Press (Barbell)",,"",3,"normal",135,2,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Incline Bench Press (Dumbbell)",,"",0,"normal",88,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",110,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Incline Bench Press (Dumbbell)",,"",2,"normal",135,6,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Pullover (Dumbbell)",,"",0,"normal",44,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Pullover (Dumbbell)",,"",1,"normal",50,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Pullover (Dumbbell)",,"",2,"normal",55,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Cable Fly Crossovers",,"",0,"normal",80,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Cable Fly Crossovers",,"",1,"normal",80,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Cable Fly Crossovers",,"",2,"normal",80,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Triceps Pushdown",,"V bar narrow grip ",0,"normal",100,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Triceps Pushdown",,"V bar narrow grip ",1,"normal",133,10,,,
"Push 2","4 Jan 2023, 00:29","4 Jan 2023, 01:21","","Triceps Pushdown",,"V bar narrow grip ",2,"normal",144,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Pull Up",,"",2,"normal",,8,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Row (Machine)",,"Both hands ",0,"normal",210,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Row (Machine)",,"Both hands ",1,"normal",225,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Row (Machine)",,"Both hands ",2,"normal",245,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Bicep Curl (Barbell)",,"Straight bar",0,"normal",55,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Bicep Curl (Barbell)",,"Straight bar",1,"normal",65,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Bicep Curl (Barbell)",,"Straight bar",2,"normal",70,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Bicep Curl (Barbell)",,"Straight bar",3,"normal",75,5,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Concentration Curl",,"One arm",0,"normal",20,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Concentration Curl",,"One arm",1,"normal",20,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Concentration Curl",,"One arm",2,"normal",20,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Cable Row - V Grip (Cable)",,"One arm",0,"normal",80,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Cable Row - V Grip (Cable)",,"One arm",1,"normal",110,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Seated Cable Row - V Grip (Cable)",,"One arm",2,"normal",100,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Lateral Raise (Cable)",,"",0,"normal",20,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Lateral Raise (Cable)",,"",1,"normal",20,10,,,
"Pull 1","20 Dec 2022, 09:16","20 Dec 2022, 09:58","","Lateral Raise (Cable)",,"",2,"normal",30,7,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Squat (Barbell)",,"",0,"normal",135,4,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Squat (Barbell)",,"",1,"normal",225,1,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Squat (Barbell)",,"",2,"normal",135,4,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Squat (Barbell)",,"",3,"normal",135,4,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Press Horizontal (Machine)",,"Single raise",0,"normal",120,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Press Horizontal (Machine)",,"Single raise",1,"normal",120,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Press Horizontal (Machine)",,"Single raise",2,"normal",120,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Seated Leg Curl (Machine)",,"",0,"normal",120,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Seated Leg Curl (Machine)",,"",1,"normal",150,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Seated Leg Curl (Machine)",,"",2,"normal",150,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Extension (Machine)",,"",0,"normal",180,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Extension (Machine)",,"",1,"normal",210,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Leg Extension (Machine)",,"",2,"normal",210,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Standing Calf Raise (Smith Machine)",,"",0,"normal",50,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Standing Calf Raise (Smith Machine)",,"",1,"normal",70,10,,,
"Legs 1","19 Dec 2022, 10:20","19 Dec 2022, 11:02","","Standing Calf Raise (Smith Machine)",,"",2,"normal",120,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Bench Press (Barbell)",,"",1,"normal",155,4,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Bench Press (Barbell)",,"",2,"normal",155,4,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Incline Bench Press (Dumbbell)",,"",0,"normal",110,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Incline Bench Press (Dumbbell)",,"",1,"normal",110,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Incline Bench Press (Dumbbell)",,"",2,"normal",110,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Seated Shoulder Press (Machine)",,"",0,"normal",105,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Seated Shoulder Press (Machine)",,"",1,"normal",120,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Seated Shoulder Press (Machine)",,"",2,"normal",145,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Pushdown",,"",0,"normal",110,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Pushdown",,"",1,"normal",140,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Pushdown",,"",2,"normal",150,6,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Cable Fly Crossovers",,"Single arm",0,"normal",30,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Cable Fly Crossovers",,"Single arm",1,"normal",40,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Cable Fly Crossovers",,"Single arm",2,"normal",50,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Extension (Dumbbell)",,"",0,"normal",55,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Extension (Dumbbell)",,"",1,"normal",60,10,,,
"Push 1","17 Dec 2022, 10:17","17 Dec 2022, 11:08","","Triceps Extension (Dumbbell)",,"",2,"normal",55,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Pull Up",,"",2,"normal",,8,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Row (Machine)",,"Both hands ",0,"normal",210,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Row (Machine)",,"Both hands ",1,"normal",225,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Row (Machine)",,"Both hands ",2,"normal",245,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Bicep Curl (Barbell)",,"Straight bar",0,"normal",55,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Bicep Curl (Barbell)",,"Straight bar",1,"normal",65,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Bicep Curl (Barbell)",,"Straight bar",2,"normal",65,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Concentration Curl",,"One arm",0,"normal",20,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Concentration Curl",,"One arm",1,"normal",20,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Concentration Curl",,"One arm",2,"normal",25,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Cable Row - V Grip (Cable)",,"One arm",0,"normal",80,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Cable Row - V Grip (Cable)",,"One arm",1,"normal",110,10,,,
"Pull 1","25 Nov 2022, 07:36","25 Nov 2022, 08:22","","Seated Cable Row - V Grip (Cable)",,"One arm",2,"normal",110,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Romanian Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Romanian Deadlift (Barbell)",,"",1,"normal",185,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Romanian Deadlift (Barbell)",,"",2,"normal",135,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Romanian Deadlift (Barbell)",,"",3,"normal",135,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Leg Press Horizontal (Machine)",,"",0,"normal",320,12,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Leg Press Horizontal (Machine)",,"",1,"normal",320,12,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Leg Press Horizontal (Machine)",,"",2,"normal",240,12,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Bulgarian Split Squat",,"",0,"normal",20,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Bulgarian Split Squat",,"",1,"normal",30,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Standing Calf Raise",,"",0,"normal",,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Standing Calf Raise",,"",1,"normal",,10,,,
"Legs 2","23 Nov 2022, 09:00","23 Nov 2022, 09:47","","Standing Calf Raise",,"",2,"normal",,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Overhead Press (Barbell)",,"",0,"normal",65,4,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Overhead Press (Barbell)",,"",1,"normal",95,4,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Overhead Press (Barbell)",,"",2,"normal",115,3,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Overhead Press (Barbell)",,"",3,"normal",135,1,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Overhead Press (Barbell)",,"",4,"normal",95,3,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Incline Chest Press (Machine)",,"",0,"normal",135,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Incline Chest Press (Machine)",,"",1,"normal",150,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Incline Chest Press (Machine)",,"",2,"normal",165,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Pullover (Dumbbell)",,"",0,"normal",50,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Pullover (Dumbbell)",,"",1,"normal",60,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Pullover (Dumbbell)",,"",2,"normal",60,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Cable Fly Crossovers",,"",0,"normal",80,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Cable Fly Crossovers",,"",1,"normal",100,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Cable Fly Crossovers",,"",2,"normal",120,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Triceps Pushdown",,"V bar narrow grip ",0,"normal",100,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Triceps Pushdown",,"V bar narrow grip ",1,"normal",130,10,,,
"Push 2","21 Nov 2022, 09:07","21 Nov 2022, 10:07","","Triceps Pushdown",,"V bar narrow grip ",2,"normal",140,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Pull Up (Weighted)",,"Normal, chin up, wide grip",0,"normal",10,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Pull Up (Weighted)",,"Normal, chin up, wide grip",1,"normal",7,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Lat Pulldown (Cable)",,"Multi grip",0,"normal",105,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Lat Pulldown (Cable)",,"Multi grip",1,"normal",120,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Lat Pulldown (Cable)",,"Multi grip",2,"normal",135,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Seated Row (Machine)",,"Single arm",0,"normal",105,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Seated Row (Machine)",,"Single arm",1,"normal",120,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Seated Row (Machine)",,"Single arm",2,"normal",135,8,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Straight Arm Pulldown - Cable",,"",0,"normal",80,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Straight Arm Pulldown - Cable",,"",1,"normal",100,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Straight Arm Pulldown - Cable",,"",2,"normal",100,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Reverse Delt - Cable",,"",0,"normal",30,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Reverse Delt - Cable",,"",1,"normal",30,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Reverse Delt - Cable",,"",2,"normal",30,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Shrug (Barbell)",,"",0,"normal",135,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Shrug (Barbell)",,"",1,"normal",135,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Preacher Curl (Dumbbell)",,"",0,"normal",25,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Preacher Curl (Dumbbell)",,"",1,"normal",25,10,,,
"Pull 2","20 Nov 2022, 08:50","20 Nov 2022, 10:14","","Preacher Curl (Dumbbell)",,"",2,"normal",25,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Squat (Barbell)",,"",0,"normal",135,4,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Squat (Barbell)",,"",1,"normal",225,3,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Squat (Barbell)",,"",2,"normal",225,2,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Press Horizontal (Machine)",,"Single raise",0,"normal",120,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Press Horizontal (Machine)",,"Single raise",1,"normal",140,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Press Horizontal (Machine)",,"Single raise",2,"normal",140,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Seated Leg Curl (Machine)",,"",0,"normal",120,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Seated Leg Curl (Machine)",,"",1,"normal",150,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Seated Leg Curl (Machine)",,"",2,"normal",150,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Extension (Machine)",,"",0,"normal",165,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Extension (Machine)",,"",1,"normal",195,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Leg Extension (Machine)",,"",2,"normal",225,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Standing Calf Raise (Dumbbell)",,"",0,"normal",100,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Standing Calf Raise (Dumbbell)",,"",1,"normal",120,10,,,
"Legs 1","19 Nov 2022, 07:53","19 Nov 2022, 08:42","","Standing Calf Raise (Dumbbell)",,"",2,"normal",120,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Incline Bench Press (Dumbbell)",,"",0,"normal",110,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Incline Bench Press (Dumbbell)",,"",1,"normal",130,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Incline Bench Press (Dumbbell)",,"",2,"normal",130,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Seated Shoulder Press (Machine)",,"",0,"normal",120,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Seated Shoulder Press (Machine)",,"",1,"normal",150,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Seated Shoulder Press (Machine)",,"",2,"normal",165,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Triceps Pushdown",,"",0,"normal",140,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Triceps Pushdown",,"",1,"normal",150,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Triceps Pushdown",,"",2,"normal",170,8,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Triceps Pushdown",,"",3,"normal",90,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Cable Fly Crossovers",,"Single arm",0,"normal",40,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Cable Fly Crossovers",,"Single arm",1,"normal",60,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Cable Fly Crossovers",,"Single arm",2,"normal",90,10,,,
"Push 1","12 Nov 2022, 11:47","12 Nov 2022, 12:28","","Triceps Extension (Cable)",,"",0,"normal",90,10,,,
